2.17034,-68.6785,-37.4156,,-0.684473,
2.18033,-69.2681,-36.392,,-0.512566,
2.19033,-69.6855,-35.2432,,-0.338362,
2.20034,-69.9281,-33.9603,,-0.165386,
2.21033,-69.9974,-32.5275,,0.0105483,
2.22033,-69.8903,-30.9358,,0.185719,
2.23034,-69.6082,-29.1369,,0.360037,
2.24033,-69.1538,-27.1311,,0.532262,
2.25034,-68.5253,-24.9128,,0.706624,
2.26033,-67.7257,-22.4537,,0.875763,
2.27033,-66.7576,-19.7884,,1.04263,
2.28034,-65.6226,-16.948,,1.21128,
2.29033,-64.3213,-13.9387,,1.3738,
2.30033,-62.8608,-10.8643,,1.53072,
2.31034,-61.244,-7.73804,,1.68634,
2.32033,-59.4736,-4.64125,,1.83889,
2.33033,-57.5538,-1.58335,,1.9854,
2.34034,-55.4904,1.3654,,2.12669,
2.35033,-53.288,4.21384,,2.26299,
2.36033,-50.9529,6.95521,,2.39385,
2.37034,-48.4899,9.5841,,2.51805,
2.38033,-45.9067,12.0723,,2.63621,
2.39034,-43.2078,14.4731,,2.74915,
2.40033,-40.4002,16.7491,,2.85345,
2.41033,-37.4932,18.9012,,2.94992,
2.42034,-34.4924,20.9554,,3.04181,
2.43033,-31.4044,22.8922,,3.1245,
2.44033,-28.2383,24.7358,,3.19919,
2.45034,-25.0015,26.4617,,3.26629,
2.46033,-21.7026,28.0828,,3.32414,
2.47033,-18.3497,29.599,,3.37544,
2.48034,-14.9503,31.0066,,3.41773,
2.49033,-11.5137,32.3288,,3.45072,
2.50034,-8.04853,33.5415,,3.47583,
2.51033,-4.5631,34.6746,,3.49214,
2.52033,-1.06656,35.712,,3.49921,
2.53034,2.43288,36.666,,3.49834,
2.54033,5.92638,37.5437,,3.48784,
2.55033,9.40476,38.3097,,3.4693,
2.56034,12.8598,39.0159,,3.4417,
2.57033,16.2824,39.642,,3.40622,
2.58033,19.6649,40.1903,,3.36173,
2.59034,22.9979,40.6647,,3.30798,
2.60033,26.2727,41.0795,,3.247,
2.61033,29.4822,41.4141,,3.1777,
2.62034,32.6183,41.695,,3.10061,
2.63033,35.6729,41.9054,,3.0158,
2.64034,38.6389,42.0348,,2.92403,
2.65033,41.5074,42.1121,,2.82285,
2.66033,44.2726,42.1152,,2.71633,
2.67034,46.9271,42.0709,,2.60312,
2.68033,49.4646,41.9798,,2.48271,
2.69033,51.8782,41.8127,,2.35609,
2.70034,54.162,41.5949,,2.22396,
2.71033,56.3098,41.3172,,2.08511,
2.72033,58.3177,40.974,,1.94335,
2.73034,60.1795,40.5733,,1.79442,
2.74033,61.8909,40.1008,,1.64284,
2.75034,63.4475,39.5813,,1.48515,
2.76033,64.8447,38.9843,,1.32525,
2.77033,66.0812,38.3235,,1.16332,
2.78034,67.1533,37.5688,,0.996789,
2.79033,68.0567,36.7313,,0.827158,
2.80033,68.7907,35.8037,,0.656538,
2.81034,69.3508,34.7782,,0.481891,
2.82033,69.7385,33.6187,,0.310424,
2.83033,69.9528,32.334,,0.136062,
2.84034,69.9924,30.8837,,-0.0402605,
2.85033,69.8551,29.2703,,-0.215968,
2.86033,69.5441,27.4611,,-0.389445,
2.87034,69.059,25.4406,,-0.562513,
2.88033,68.4018,23.1878,,-0.734767,
2.89034,67.5735,20.7346,,-0.904072,
2.90033,66.5772,18.0643,,-1.07233,
2.91033,65.4136,15.2133,,-1.23708,
2.92034,64.0879,12.2274,,-1.39856,
2.93033,62.6004,9.15401,,-1.55912,
2.94033,60.9556,6.07096,,-1.714,
2.95034,59.1597,2.99809,,-1.86237,
2.96033,57.2165,5.84E-03,,-2.009,
2.97033,55.1297,-2.90449,,-2.15016,
2.98034,52.9047,-5.6962,,-2.28454,
2.99033,50.5477,-8.3719,,-2.41501,
